ID,neighbourhood,date,buildingType,Tenure,Size,pricePsf,Price,Floors,state,area,latitude,longitude
935,THE PARK RESIDENCES 1,29/6/2022,CONDOMINIUM,LEASEHOLD,2077,513,1065000,1,kuala-lumpur,kampung-kerinchi--bangsar-south-,3.1087352,101.6680514
936,RESIDENSI ERA NOVUM,30/6/2022,SERVICE RESIDENCE,FREEHOLD,861,970,835000,1,kuala-lumpur,kampung-kerinchi--bangsar-south-,3.1087352,101.6680514
937,SOUTHVIEW RESIDENCE,4/7/2022,SERVICE RESIDENCE,FREEHOLD,807,743,600000,1,kuala-lumpur,kampung-kerinchi--bangsar-south-,3.1087352,101.6680514
938,RESIDENSI ERA NOVUM,7/7/2022,SERVICE RESIDENCE,FREEHOLD,807,1041,840000,1,kuala-lumpur,kampung-kerinchi--bangsar-south-,3.1087352,101.6680514
939,TAMAN BUKIT ANGKASA (TAMAN ANGKASAPURI FLAT),12/7/2022,FLAT,LEASEHOLD,689,363,250000,1,kuala-lumpur,kampung-kerinchi--bangsar-south-,3.1087352,101.6680514
940,THE PARK RESIDENCES 1,12/7/2022,CONDOMINIUM,LEASEHOLD,1507,584,880000,1,kuala-lumpur,kampung-kerinchi--bangsar-south-,3.1087352,101.6680514
941,PKNS 17 KAMPUNG KERINCHI,19/7/2022,FLAT,LEASEHOLD,861,372,320000,1,kuala-lumpur,kampung-kerinchi--bangsar-south-,3.1087352,101.6680514
942,THE PARK RESIDENCES 1,20/7/2022,CONDOMINIUM,LEASEHOLD,1507,564,850000,1,kuala-lumpur,kampung-kerinchi--bangsar-south-,3.1087352,101.6680514
943,BAIDURI BLOCK G,2/5/2023,APARTMENT,LEASEHOLD,947,317,300000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
944,BAIDURI BLOCK G,3/3/2023,APARTMENT,LEASEHOLD,947,338,320000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
945,BAIDURI BLOCK G,20/2/2023,APARTMENT,LEASEHOLD,947,304,288000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
946,BAIDURI BLOCK G,14/2/2023,APARTMENT,LEASEHOLD,947,375,355000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
947,BAIDURI BLOCK G,25/11/2022,APARTMENT,LEASEHOLD,947,375,355000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
948,BAIDURI BLOCK G,3/11/2022,APARTMENT,LEASEHOLD,947,407,385000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
949,BAIDURI BLOCK G,28/10/2022,APARTMENT,LEASEHOLD,947,380,360000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
950,BAIDURI BLOCK G,18/10/2022,APARTMENT,LEASEHOLD,947,370,350000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
951,BAIDURI BLOCK G,6/10/2022,APARTMENT,LEASEHOLD,947,697,660000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
952,BAIDURI BLOCK G,5/10/2022,APARTMENT,LEASEHOLD,947,422,400000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
953,BAIDURI BLOCK G,10/8/2022,APARTMENT,LEASEHOLD,947,298,282000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
954,BAIDURI BLOCK G,6/7/2022,APARTMENT,LEASEHOLD,947,296,280000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
955,BAIDURI BLOCK G,10/6/2022,APARTMENT,LEASEHOLD,947,480,455000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
956,BAIDURI BLOCK G,8/6/2022,APARTMENT,LEASEHOLD,947,422,400000,1,kuala-lumpur,desa-pandan,3.1482687,101.7380746
957,PERTAMA RESIDENCY,27/2/2023,SERVICE RESIDENCE,LEASEHOLD,936,401,375000,1,kuala-lumpur,cheras,3.0991919,101.7374229
958,PERTAMA RESIDENCY,12/1/2023,SERVICE RESIDENCE,LEASEHOLD,603,473,285000,1,kuala-lumpur,cheras,3.0991919,101.7374229
959,PERTAMA RESIDENCY,30/12/2022,SERVICE RESIDENCE,LEASEHOLD,603,489,295000,1,kuala-lumpur,cheras,3.0991919,101.7374229
960,PERTAMA RESIDENCY,2/12/2022,SERVICE RESIDENCE,LEASEHOLD,603,473,285000,1,kuala-lumpur,cheras,3.0991919,101.7374229
961,PERTAMA RESIDENCY,31/10/2022,SERVICE RESIDENCE,LEASEHOLD,610,623,380000,1,kuala-lumpur,cheras,3.0991919,101.7374229
962,PERTAMA RESIDENCY,27/9/2022,SERVICE RESIDENCE,LEASEHOLD,603,498,300000,1,kuala-lumpur,cheras,3.0991919,101.7374229
963,PERTAMA RESIDENCY,19/9/2022,SERVICE RESIDENCE,LEASEHOLD,936,582,545000,1,kuala-lumpur,cheras,3.0991919,101.7374229
964,PERTAMA RESIDENCY,12/9/2022,SERVICE RESIDENCE,LEASEHOLD,603,468,282500,1,kuala-lumpur,cheras,3.0991919,101.7374229
965,PERTAMA RESIDENCY,7/9/2022,SERVICE RESIDENCE,LEASEHOLD,603,630,380000,1,kuala-lumpur,cheras,3.0991919,101.7374229
966,PERTAMA RESIDENCY,29/7/2022,SERVICE RESIDENCE,LEASEHOLD,936,588,550000,1,kuala-lumpur,cheras,3.0991919,101.7374229
967,PERTAMA RESIDENCY,14/7/2022,SERVICE RESIDENCE,LEASEHOLD,603,481,290000,1,kuala-lumpur,cheras,3.0991919,101.7374229
968,PERTAMA RESIDENCY,12/7/2022,SERVICE RESIDENCE,LEASEHOLD,603,439,265000,1,kuala-lumpur,cheras,3.0991919,101.7374229
969,PERTAMA RESIDENCY,17/6/2022,SERVICE RESIDENCE,LEASEHOLD,603,473,285000,1,kuala-lumpur,cheras,3.0991919,101.7374229
970,PERTAMA RESIDENCY,14/6/2022,SERVICE RESIDENCE,LEASEHOLD,603,473,285000,1,kuala-lumpur,cheras,3.0991919,101.7374229
971,PERTAMA RESIDENCY,13/6/2022,SERVICE RESIDENCE,LEASEHOLD,610,475,290000,1,kuala-lumpur,cheras,3.0991919,101.7374229
972,PERTAMA RESIDENCY,25/5/2022,SERVICE RESIDENCE,LEASEHOLD,603,456,275000,1,kuala-lumpur,cheras,3.0991919,101.7374229
973,PERTAMA RESIDENCY,6/4/2022,SERVICE RESIDENCE,LEASEHOLD,603,464,280000,1,kuala-lumpur,cheras,3.0991919,101.7374229
974,PERTAMA RESIDENCY,28/3/2022,SERVICE RESIDENCE,LEASEHOLD,603,448,270000,1,kuala-lumpur,cheras,3.0991919,101.7374229
975,JALIL DAMAI,14/6/2023,APARTMENT,FREEHOLD,926,443,410000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
976,JALIL DAMAI,7/4/2023,APARTMENT,FREEHOLD,926,421,390000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
977,JALIL DAMAI,7/3/2023,APARTMENT,FREEHOLD,1044,479,500000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
978,JALIL DAMAI,30/1/2023,APARTMENT,FREEHOLD,926,413,382000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
979,JALIL DAMAI,12/1/2023,APARTMENT,FREEHOLD,1044,359,375000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
980,JALIL DAMAI,16/12/2022,APARTMENT,FREEHOLD,1119,420,470000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
981,JALIL DAMAI,15/11/2022,APARTMENT,FREEHOLD,926,410,380000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
982,JALIL DAMAI,28/10/2022,APARTMENT,FREEHOLD,1076,390,420000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
983,JALIL DAMAI,27/10/2022,APARTMENT,FREEHOLD,947,517,490000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
984,JALIL DAMAI,26/10/2022,APARTMENT,FREEHOLD,1087,359,390000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
985,JALIL DAMAI,21/10/2022,APARTMENT,FREEHOLD,1076,418,450000,1,kuala-lumpur,bukit-jalil,3.0533462,101.6802937
986,TAMAN INTAN BAIDURI,19/5/2023,FLAT,LEASEHOLD,678,115,78000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
987,TAMAN INTAN BAIDURI,2/5/2023,FLAT,LEASEHOLD,678,192,130000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
988,TAMAN INTAN BAIDURI,20/1/2023,FLAT,LEASEHOLD,674,178,120000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
989,TAMAN INTAN BAIDURI,19/12/2022,FLAT,LEASEHOLD,646,266,172000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
990,TAMAN INTAN BAIDURI,7/11/2022,FLAT,LEASEHOLD,678,147,100000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
991,TAMAN INTAN BAIDURI,11/10/2022,FLAT,LEASEHOLD,786,204,160000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
992,TAMAN INTAN BAIDURI,29/9/2022,FLAT,LEASEHOLD,549,251,138000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
993,TAMAN INTAN BAIDURI,5/9/2022,FLAT,LEASEHOLD,646,279,180000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
994,TAMAN INTAN BAIDURI,25/8/2022,FLAT,LEASEHOLD,646,186,120000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
995,TAMAN INTAN BAIDURI,22/8/2022,FLAT,LEASEHOLD,674,193,130000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
996,TAMAN INTAN BAIDURI,2/8/2022,FLAT,LEASEHOLD,678,204,138000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
997,TAMAN INTAN BAIDURI,8/6/2022,FLAT,LEASEHOLD,843,261,220000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
998,TAMAN INTAN BAIDURI,8/6/2022,FLAT,LEASEHOLD,689,203,140000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
999,TAMAN INTAN BAIDURI,7/6/2022,FLAT,LEASEHOLD,646,201,130000,1,kuala-lumpur,batu-caves,3.2377898,101.6813599
1000,TASIK HEIGHTS,27/7/2022,APARTMENT,LEASEHOLD,854,334,285000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1001,DESA TASEK FASA 6B,27/7/2022,FLAT,LEASEHOLD,730,329,240000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1002,DESA TASEK FASA 6B,3/8/2022,FLAT,LEASEHOLD,730,226,165000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1003,BANDAR TASIK SELATAN,9/8/2022,FLAT,LEASEHOLD,657,335,220000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1004,TRINITY AQUATA,9/8/2022,CONDOMINIUM,FREEHOLD,840,726,610000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1005,PANGSAPURI SRI MALAYSIA,11/8/2022,APARTMENT,LEASEHOLD,657,64,42000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1006,DESA TASEK FASA 1A,15/8/2022,FLAT,LEASEHOLD,893,258,230000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1007,DESA TUN RAZAK,17/8/2022,APARTMENT,LEASEHOLD,657,282,185000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1008,DESA TUN RAZAK,19/8/2022,APARTMENT,LEASEHOLD,657,304,200000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1009,TASIK HEIGHTS,22/8/2022,APARTMENT,LEASEHOLD,851,294,250000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1010,TASIK HEIGHTS,5/9/2022,APARTMENT,LEASEHOLD,851,382,325000,1,kuala-lumpur,bandar-tasik-selatan,3.07626705,101.7111121
1011,RAMPAI COURT,23/3/2023,APARTMENT,FREEHOLD,592,650,385000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1012,RAMPAI COURT,1/3/2023,APARTMENT,FREEHOLD,592,507,300000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1013,RAMPAI COURT,22/2/2023,APARTMENT,FREEHOLD,592,591,350000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1014,RAMPAI COURT,11/1/2023,APARTMENT,FREEHOLD,592,389,230000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1015,RAMPAI COURT,23/12/2022,APARTMENT,FREEHOLD,592,591,350000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1016,RAMPAI COURT,23/12/2022,APARTMENT,FREEHOLD,592,591,350000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1017,RAMPAI COURT,11/10/2022,APARTMENT,FREEHOLD,592,541,320000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1018,RAMPAI COURT,1/9/2022,APARTMENT,FREEHOLD,592,591,350000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1019,RAMPAI COURT,1/9/2022,APARTMENT,FREEHOLD,592,338,200000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1020,RAMPAI COURT,23/8/2022,APARTMENT,FREEHOLD,592,453,268000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1021,RAMPAI COURT,17/8/2022,APARTMENT,FREEHOLD,592,591,350000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1022,RAMPAI COURT,16/8/2022,APARTMENT,FREEHOLD,603,401,242000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1023,RAMPAI COURT,22/6/2022,APARTMENT,FREEHOLD,592,591,350000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1024,RAMPAI COURT,10/6/2022,APARTMENT,FREEHOLD,592,397,235000,1,kuala-lumpur,wangsa-maju,3.20568905,101.7319923
1025,FABER RIA,29/5/2023,CONDOMINIUM,FREEHOLD,1044,402,420000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1026,FABER RIA,5/5/2023,CONDOMINIUM,FREEHOLD,646,433,280000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1027,FABER RIA,10/4/2023,CONDOMINIUM,FREEHOLD,1432,475,680000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1028,FABER RIA,27/3/2023,CONDOMINIUM,FREEHOLD,1076,497,535000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1029,FABER RIA,1/3/2023,CONDOMINIUM,FREEHOLD,1076,353,380000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1030,FABER RIA,27/2/2023,CONDOMINIUM,FREEHOLD,1076,400,430000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1031,FABER RIA,1/2/2023,CONDOMINIUM,FREEHOLD,947,452,428000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1032,FABER RIA,18/1/2023,CONDOMINIUM,FREEHOLD,1313,419,550000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1033,FABER RIA,5/10/2022,CONDOMINIUM,FREEHOLD,1313,457,600000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1034,FABER RIA,29/8/2022,CONDOMINIUM,FREEHOLD,1001,400,400000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1035,FABER RIA,1/8/2022,CONDOMINIUM,FREEHOLD,1001,380,380000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1036,FABER RIA,20/7/2022,CONDOMINIUM,FREEHOLD,1044,429,448000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1037,FABER RIA,9/6/2022,CONDOMINIUM,FREEHOLD,947,401,380000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1038,DANAU IDAMAN,28/12/2022,CONDOMINIUM,LEASEHOLD,936,363,340000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1039,DANAU IDAMAN,9/12/2022,CONDOMINIUM,LEASEHOLD,936,427,400000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1040,DANAU IDAMAN,7/12/2022,CONDOMINIUM,LEASEHOLD,936,417,390000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1041,DANAU IDAMAN,3/11/2022,CONDOMINIUM,LEASEHOLD,936,353,330000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1042,DANAU IDAMAN,31/10/2022,CONDOMINIUM,LEASEHOLD,936,353,330000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1043,DANAU IDAMAN,14/10/2022,CONDOMINIUM,LEASEHOLD,936,342,320000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1044,DANAU IDAMAN,27/9/2022,CONDOMINIUM,LEASEHOLD,936,481,450000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1045,DANAU IDAMAN,20/9/2022,CONDOMINIUM,LEASEHOLD,936,481,450000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1046,DANAU IDAMAN,15/9/2022,CONDOMINIUM,LEASEHOLD,936,321,300000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1047,DANAU IDAMAN,7/9/2022,CONDOMINIUM,LEASEHOLD,936,395,370000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1048,DANAU IDAMAN,12/8/2022,CONDOMINIUM,LEASEHOLD,936,481,450000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1049,DANAU IDAMAN,14/7/2022,CONDOMINIUM,LEASEHOLD,936,310,290000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1050,DANAU IDAMAN,28/6/2022,CONDOMINIUM,LEASEHOLD,936,385,360000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1051,DANAU IDAMAN,22/2/2022,CONDOMINIUM,LEASEHOLD,936,321,300000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1052,DANAU IDAMAN,21/2/2022,CONDOMINIUM,LEASEHOLD,936,353,330000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1053,DANAU IDAMAN,15/2/2022,CONDOMINIUM,LEASEHOLD,936,406,380000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1054,DANAU IDAMAN,19/1/2022,CONDOMINIUM,LEASEHOLD,936,331,310000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1055,DANAU IDAMAN,4/1/2022,CONDOMINIUM,LEASEHOLD,936,395,370000,1,kuala-lumpur,taman-desa,3.1030637,101.6850208
1056,RESIDENSI PV 18,29/3/2023,CONDOMINIUM,LEASEHOLD,1023,464,475000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1057,RESIDENSI PV 18,25/1/2023,CONDOMINIUM,LEASEHOLD,1216,444,540000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1058,RESIDENSI PV 18,19/1/2023,CONDOMINIUM,LEASEHOLD,1023,440,450000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1059,RESIDENSI PV 18,30/11/2022,CONDOMINIUM,LEASEHOLD,1216,448,545000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1060,RESIDENSI PV 18,10/11/2022,CONDOMINIUM,LEASEHOLD,1216,444,540000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1061,RESIDENSI PV 18,9/11/2022,CONDOMINIUM,LEASEHOLD,1023,459,470000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1062,RESIDENSI PV 18,2/11/2022,CONDOMINIUM,LEASEHOLD,1216,424,515000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1063,RESIDENSI PV 18,31/10/2022,CONDOMINIUM,LEASEHOLD,1023,459,470000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1064,RESIDENSI PV 18,20/9/2022,CONDOMINIUM,LEASEHOLD,1216,419,510000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1065,RESIDENSI PV 18,1/8/2022,CONDOMINIUM,LEASEHOLD,1216,409,497000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1066,RESIDENSI PV 18,27/7/2022,CONDOMINIUM,LEASEHOLD,1216,436,530000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1067,RESIDENSI PV 18,13/7/2022,CONDOMINIUM,LEASEHOLD,1216,401,488000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1068,RESIDENSI PV 18,10/6/2022,CONDOMINIUM,LEASEHOLD,1023,415,425000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1069,RESIDENSI PV 18,7/6/2022,CONDOMINIUM,LEASEHOLD,1021,431,440000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1070,RESIDENSI PV 18,1/6/2022,CONDOMINIUM,LEASEHOLD,1216,398,484380,1,kuala-lumpur,setapak,3.1975774,101.7139655
1071,RESIDENSI PV 18,30/5/2022,CONDOMINIUM,LEASEHOLD,1216,452,550000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1072,RESIDENSI PV 18,23/5/2022,CONDOMINIUM,LEASEHOLD,1023,462,473000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1073,RESIDENSI PV 18,14/4/2022,CONDOMINIUM,LEASEHOLD,1216,411,500000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1074,GENTING COURT,17/5/2023,CONDOMINIUM,LEASEHOLD,832,270,225000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1075,GENTING COURT,11/4/2023,CONDOMINIUM,LEASEHOLD,832,240,200000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1076,GENTING COURT,21/12/2022,CONDOMINIUM,LEASEHOLD,400,500,200000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1077,GENTING COURT,27/10/2022,CONDOMINIUM,LEASEHOLD,660,258,170000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1078,GENTING COURT,27/10/2022,CONDOMINIUM,LEASEHOLD,832,21,17462,1,kuala-lumpur,setapak,3.1975774,101.7139655
1079,GENTING COURT,6/10/2022,CONDOMINIUM,LEASEHOLD,802,305,245000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1080,GENTING COURT,28/9/2022,CONDOMINIUM,LEASEHOLD,802,287,230000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1081,GENTING COURT,14/9/2022,CONDOMINIUM,LEASEHOLD,802,266,213000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1082,GENTING COURT,3/8/2022,CONDOMINIUM,LEASEHOLD,635,299,190000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1083,GENTING COURT,3/8/2022,CONDOMINIUM,LEASEHOLD,832,264,220000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1084,GENTING COURT,3/8/2022,CONDOMINIUM,LEASEHOLD,802,274,220000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1085,GENTING COURT,8/7/2022,CONDOMINIUM,LEASEHOLD,635,304,193000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1086,GENTING COURT,29/6/2022,CONDOMINIUM,LEASEHOLD,635,346,220000,1,kuala-lumpur,setapak,3.1975774,101.7139655
1087,THE CAPERS,6/3/2023,CONDOMINIUM,FREEHOLD,868,654,568000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1088,THE CAPERS,20/12/2022,CONDOMINIUM,FREEHOLD,1023,626,640000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1089,THE CAPERS,30/11/2022,CONDOMINIUM,FREEHOLD,1925,706,1360000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1090,THE CAPERS,9/11/2022,CONDOMINIUM,FREEHOLD,1000,680,680000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1091,THE CAPERS,21/10/2022,CONDOMINIUM,FREEHOLD,1000,650,650000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1092,THE CAPERS,3/10/2022,CONDOMINIUM,FREEHOLD,1381,525,725000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1093,THE CAPERS,23/9/2022,CONDOMINIUM,FREEHOLD,1381,543,750000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1094,THE CAPERS,8/9/2022,CONDOMINIUM,FREEHOLD,1381,592,818000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1095,THE CAPERS,2/9/2022,CONDOMINIUM,FREEHOLD,820,665,545000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1096,THE CAPERS,24/8/2022,CONDOMINIUM,FREEHOLD,1000,550,550000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1097,THE CAPERS,19/8/2022,CONDOMINIUM,FREEHOLD,1505,296,445000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1098,THE CAPERS,19/7/2022,CONDOMINIUM,FREEHOLD,1381,565,780000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1099,THE CAPERS,29/6/2022,CONDOMINIUM,FREEHOLD,1000,610,610000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1100,THE CAPERS,24/6/2022,CONDOMINIUM,FREEHOLD,1381,521,720000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1101,THE CAPERS,15/6/2022,CONDOMINIUM,FREEHOLD,1000,610,610000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1102,THE CAPERS,9/5/2022,CONDOMINIUM,FREEHOLD,1381,616,850000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1103,THE CAPERS,6/4/2022,CONDOMINIUM,FREEHOLD,1000,570,570000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1104,PANGSAPURI BANDAR BARU SENTUL,26/4/2023,APARTMENT,LEASEHOLD,560,330,185000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1105,PANGSAPURI BANDAR BARU SENTUL,19/4/2023,APARTMENT,LEASEHOLD,560,357,200000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1106,PANGSAPURI BANDAR BARU SENTUL,11/4/2023,APARTMENT,LEASEHOLD,560,336,188000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1107,PANGSAPURI BANDAR BARU SENTUL,4/4/2023,APARTMENT,LEASEHOLD,560,411,230000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1108,PANGSAPURI BANDAR BARU SENTUL,1/3/2023,APARTMENT,LEASEHOLD,560,446,250000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1109,PANGSAPURI BANDAR BARU SENTUL,8/2/2023,APARTMENT,LEASEHOLD,560,389,218000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1110,PANGSAPURI BANDAR BARU SENTUL,30/11/2022,APARTMENT,LEASEHOLD,560,268,150000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1111,PANGSAPURI BANDAR BARU SENTUL,4/11/2022,APARTMENT,LEASEHOLD,560,432,242000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1112,PANGSAPURI BANDAR BARU SENTUL,1/11/2022,APARTMENT,LEASEHOLD,560,268,150000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1113,PANGSAPURI BANDAR BARU SENTUL,10/8/2022,APARTMENT,LEASEHOLD,560,446,250000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1114,PANGSAPURI BANDAR BARU SENTUL,4/8/2022,APARTMENT,LEASEHOLD,560,446,250000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1115,PANGSAPURI BANDAR BARU SENTUL,2/8/2022,APARTMENT,LEASEHOLD,560,250,140000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1116,PANGSAPURI BANDAR BARU SENTUL,13/6/2022,APARTMENT,LEASEHOLD,560,438,245000,1,kuala-lumpur,sentul,3.1785862,101.6955056
1117,PANGSAPURI BANDAR BARU SENTUL,1/6/2022,APARTMENT,LEASEHOLD,560,357,200000,1,kuala-lumpur,sentul,3.1785862,101.6955056
